Id,Category
40580,italian
40581,southern_us
40583,mexican
40585,mexican
40589,mexican
40592,mexican
40594,italian
40598,italian
40612,chinese
40615,mexican
40616,mexican
40617,southern_us
40623,mexican
40624,southern_us
40631,southern_us
40633,italian
40637,mexican
40645,italian
40654,indian
40658,indian
40659,mexican
40660,mexican
40662,southern_us
40667,mexican
40669,southern_us
40673,chinese
40676,chinese
40682,mexican
40695,mexican
40698,mexican
40700,mexican
40701,southern_us
40711,mexican
40716,mexican
40736,mexican
40738,italian
40745,southern_us
40747,chinese
40751,italian
40752,mexican
40767,southern_us
40775,italian
40787,italian
40797,italian
40800,southern_us
40801,mexican
40802,mexican
40803,southern_us
40807,mexican
40810,italian
40814,mexican
40820,chinese
40827,southern_us
40833,southern_us
40838,mexican
40844,mexican
40852,italian
40862,italian
40864,mexican
40872,mexican
40874,italian
40875,mexican
40876,indian
40877,mexican
40882,southern_us
40885,mexican
40886,mexican
40892,italian
40893,southern_us
40895,southern_us
40904,southern_us
40907,southern_us
40909,southern_us
40916,southern_us
40918,mexican
40924,southern_us
40925,southern_us
40930,chinese
40934,mexican
40937,italian
40943,chinese
40962,indian
40968,italian
40972,indian
40976,chinese
40978,mexican
40979,indian
40985,italian
40994,italian
40999,southern_us
41001,italian
41021,mexican
41028,italian
41029,mexican
41030,southern_us
41031,chinese
41044,mexican
41052,chinese
41062,mexican
41077,southern_us
41083,southern_us
41084,chinese
41089,mexican
41095,italian
41096,chinese
41100,italian
41102,southern_us
41107,chinese
41111,southern_us
41123,southern_us
41125,southern_us
41126,italian
41129,mexican
41137,chinese
41144,southern_us
41145,southern_us
41151,mexican
41155,southern_us
41156,southern_us
41158,italian
41171,italian
41173,mexican
41176,indian
41185,italian
41188,southern_us
41191,mexican
41196,chinese
41199,mexican
41204,southern_us
41210,indian
41211,mexican
41219,southern_us
41221,southern_us
41231,mexican
41240,chinese
41249,chinese
41252,southern_us
41254,southern_us
41259,italian
41260,chinese
41283,mexican
41288,mexican
41290,italian
41296,mexican
41298,italian
41301,italian
41307,italian
41311,mexican
41314,italian
41317,mexican
41318,mexican
41319,southern_us
41321,mexican
41322,italian
41326,chinese
41328,chinese
41335,southern_us
41341,mexican
41342,mexican
41351,italian
41353,indian
41362,mexican
41364,southern_us
41365,southern_us
41367,mexican
41370,southern_us
41373,chinese
41376,italian
41380,italian
41381,chinese
41384,mexican
41388,southern_us
41391,mexican
41396,italian
41398,southern_us
41401,chinese
41402,mexican
41407,mexican
41411,southern_us
41413,italian
41421,italian
41427,italian
41432,southern_us
41435,italian
41436,mexican
41438,chinese
41446,italian
41451,southern_us
41452,italian
41453,southern_us
41455,mexican
41458,italian
41462,chinese
41463,chinese
41467,italian
41468,mexican
41472,mexican
41478,chinese
41483,southern_us
41488,italian
41490,mexican
41493,southern_us
41495,mexican
41500,chinese
41504,chinese
41511,mexican
41518,chinese
41523,mexican
41534,southern_us
41541,mexican
41548,southern_us
41555,southern_us
41561,mexican
41566,italian
41567,indian
41573,southern_us
41575,italian
41577,mexican
41586,italian
41588,southern_us
41591,chinese
41596,southern_us
41597,italian
41600,southern_us
41608,italian
41610,southern_us
41611,mexican
41614,mexican
41615,mexican
41618,italian
41620,mexican
41628,mexican
41632,mexican
41635,chinese
41637,mexican
41643,southern_us
41644,italian
41647,mexican
41649,mexican
41674,mexican
41675,mexican
41677,mexican
41682,italian
41684,mexican
41692,indian
41693,mexican
41696,chinese
41706,mexican
41714,mexican
41717,mexican
41721,indian
41723,italian
41724,southern_us
41725,southern_us
41726,italian
41730,southern_us
41731,indian
41738,italian
41739,chinese
41740,mexican
41745,italian
41754,southern_us
41758,italian
41772,mexican
41781,italian
41783,mexican
41785,italian
41801,southern_us
41812,southern_us
41815,southern_us
41817,italian
41821,italian
41823,italian
41835,italian
41839,indian
41840,southern_us
41843,southern_us
41848,italian
41852,southern_us
41853,indian
41855,southern_us
41856,mexican
41879,italian
41885,italian
41889,southern_us
41895,italian
41898,mexican
41900,southern_us
41904,mexican
41908,mexican
41909,chinese
41917,southern_us
41922,chinese
41931,italian
41935,mexican
41937,italian
41938,southern_us
41940,italian
41942,mexican
41943,chinese
41956,mexican
41957,mexican
41961,mexican
41964,indian
41969,chinese
41979,italian
41981,indian
41991,mexican
41995,mexican
41996,mexican
41997,italian
41998,mexican
41999,indian
42002,southern_us
42008,chinese
42011,italian
42019,mexican
42020,italian
42026,southern_us
42027,mexican
42034,mexican
42040,mexican
42043,southern_us
42044,southern_us
42048,italian
42061,italian
42063,chinese
42066,chinese
42074,mexican
42077,italian
42079,mexican
42086,indian
42093,italian
42094,italian
42096,indian
42098,mexican
42101,chinese
42111,italian
42115,southern_us
42130,mexican
42134,mexican
42138,southern_us
42140,southern_us
42141,mexican
42142,italian
42145,italian
42147,italian
42161,southern_us
42162,italian
42185,southern_us
42187,indian
42195,southern_us
42197,chinese
42198,chinese
42199,chinese
42209,mexican
42216,chinese
42218,italian
42220,mexican
42227,mexican
42231,chinese
42232,southern_us
42234,mexican
42242,southern_us
42254,italian
42258,southern_us
42263,mexican
42264,italian
42266,southern_us
42273,mexican
42278,mexican
42283,southern_us
42292,mexican
42295,mexican
42296,southern_us
42307,italian
42309,southern_us
42315,italian
42316,italian
42318,mexican
42323,mexican
42331,southern_us
42337,mexican
42338,italian
42342,mexican
42345,italian
42346,mexican
42352,mexican
42358,indian
42359,mexican
42360,southern_us
42378,mexican
42380,indian
42383,italian
42395,mexican
42402,italian
42403,southern_us
42408,southern_us
42410,southern_us
42411,mexican
42415,mexican
42426,chinese
42431,southern_us
42441,mexican
42445,italian
42450,southern_us
42452,mexican
42454,southern_us
42456,italian
42457,mexican
42458,indian
42460,indian
42462,southern_us
42487,mexican
42489,mexican
42501,italian
42504,italian
42510,chinese
42518,mexican
42528,southern_us
42529,chinese
42534,mexican
42539,mexican
42553,mexican
42555,italian
42556,italian
42563,mexican
42564,mexican
42567,chinese
42568,chinese
42572,italian
42593,italian
42605,mexican
42606,southern_us
42614,southern_us
42618,italian
42626,italian
42632,italian
42645,indian
42647,italian
42656,mexican
42659,chinese
42667,chinese
42671,southern_us
42672,italian
42678,southern_us
42712,southern_us
42716,italian
42719,mexican
42722,indian
42735,mexican
42736,mexican
42741,italian
42746,indian
42751,southern_us
42760,italian
42771,chinese
42773,chinese
42774,mexican
42777,chinese
42782,southern_us
42785,chinese
42788,indian
42793,mexican
42798,mexican
42801,italian
42806,southern_us
42807,italian
42815,southern_us
42819,italian
42822,italian
42825,mexican
42839,mexican
42840,italian
42845,italian
42850,mexican
42853,mexican
42854,italian
42860,chinese
42861,italian
42862,mexican
42867,chinese
42868,southern_us
42875,italian
42876,southern_us
42878,mexican
42884,mexican
42885,mexican
42887,italian
42893,italian
42897,mexican
42899,chinese
42900,mexican
42902,mexican
42903,mexican
42906,southern_us
42907,mexican
42917,italian
42918,southern_us
42925,southern_us
42939,mexican
42946,mexican
42948,mexican
42958,mexican
42961,italian
42964,indian
42976,mexican
42999,southern_us
43003,mexican
43005,chinese
43017,southern_us
43022,mexican
43032,chinese
43033,chinese
43034,mexican
43041,italian
43051,southern_us
43059,italian
43061,mexican
43062,mexican
43071,mexican
43074,mexican
43078,indian
43080,southern_us
43085,southern_us
43099,southern_us
43103,southern_us
43107,indian
43119,mexican
43125,chinese
43126,mexican
43138,chinese
43153,mexican
43155,mexican
43160,mexican
43162,mexican
43165,italian
43170,italian
43174,italian
43176,southern_us
43179,southern_us
43181,mexican
43183,italian
43194,italian
43195,italian
43197,chinese
43198,italian
43199,southern_us
43200,italian
43201,mexican
43204,chinese
43206,mexican
43209,chinese
43222,italian
43225,mexican
43226,mexican
43232,mexican
43236,southern_us
43241,chinese
43246,mexican
43250,mexican
43266,mexican
43268,mexican
43270,indian
43271,southern_us
43272,mexican
43276,mexican
43279,mexican
43289,mexican
43313,chinese
43316,mexican
43323,italian
43324,chinese
43328,italian
43339,mexican
43340,chinese
43344,mexican
43345,southern_us
43355,italian
43357,italian
43358,southern_us
43359,southern_us
43361,chinese
43363,mexican
43370,italian
43373,mexican
43383,mexican
43386,chinese
43399,mexican
43400,italian
43405,mexican
43409,italian
43415,chinese
43424,mexican
43426,mexican
43427,italian
43431,mexican
43444,mexican
43447,southern_us
43460,mexican
43467,italian
43469,italian
43470,mexican
43471,mexican
43475,italian
43476,indian
43477,mexican
43479,mexican
43487,chinese
43492,mexican
43511,mexican
43514,indian
43526,chinese
43528,mexican
43532,chinese
43536,chinese
43538,italian
43539,mexican
43548,mexican
43569,indian
43579,mexican
43582,italian
43583,italian
43586,chinese
43590,southern_us
43597,italian
43600,chinese
43601,southern_us
43604,mexican
43606,mexican
43608,italian
43612,italian
43629,italian
43630,mexican
43631,italian
43634,mexican
43635,italian
43640,chinese
43645,southern_us
43646,mexican
43652,southern_us
43657,mexican
43662,italian
43663,southern_us
43667,southern_us
43672,mexican
43677,indian
43680,mexican
43681,italian
43687,mexican
43701,chinese
43704,mexican
43706,mexican
43709,mexican
43712,southern_us
43717,mexican
43719,indian
43720,southern_us
43727,mexican
43728,mexican
43740,southern_us
43747,italian
43749,chinese
43755,chinese
43759,indian
43761,italian
43762,mexican
43771,mexican
43775,mexican
43781,mexican
43799,southern_us
43803,italian
43804,southern_us
43806,indian
43808,mexican
43810,italian
43816,southern_us
43817,italian
43819,mexican
43830,italian
43832,italian
43847,indian
43851,southern_us
43858,chinese
43859,southern_us
43866,italian
43869,chinese
43870,mexican
43884,mexican
43887,mexican
43888,italian
43898,mexican
43902,mexican
43904,mexican
43921,chinese
43927,indian
43929,italian
43931,italian
43934,indian
43969,southern_us
43973,southern_us
43984,italian
43986,mexican
43998,mexican
44000,italian
44006,southern_us
44011,indian
44018,southern_us
44027,southern_us
44032,chinese
44053,southern_us
44060,italian
44061,chinese
44081,mexican
44082,mexican
44092,mexican
44095,chinese
44104,italian
44106,mexican
44108,italian
44110,chinese
44111,mexican
44112,mexican
44124,southern_us
44130,southern_us
44135,southern_us
44143,chinese
44150,southern_us
44154,mexican
44161,chinese
44163,italian
44170,italian
44177,southern_us
44178,italian
44182,italian
44194,italian
44200,chinese
44207,southern_us
44213,italian
44218,mexican
44222,chinese
44236,southern_us
44239,italian
44245,southern_us
44249,mexican
44252,indian
44254,mexican
44258,mexican
44262,mexican
44263,southern_us
44266,italian
44275,chinese
44281,mexican
44285,italian
44289,southern_us
44292,mexican
44293,italian
44296,italian
44300,mexican
44307,italian
44323,mexican
44325,indian
44328,indian
44329,mexican
44336,mexican
44350,southern_us
44357,mexican
44363,italian
44389,mexican
44391,mexican
44394,mexican
44398,mexican
44399,mexican
44402,chinese
44403,indian
44411,mexican
44413,chinese
44416,italian
44421,southern_us
44425,mexican
44429,italian
44431,mexican
44436,southern_us
44437,mexican
44438,mexican
44441,mexican
44448,italian
44466,italian
44468,indian
44480,mexican
44485,southern_us
44491,southern_us
44492,southern_us
44501,indian
44502,mexican
44513,italian
44521,southern_us
44524,mexican
44526,mexican
44531,indian
44533,mexican
44540,mexican
44548,mexican
44551,mexican
44553,italian
44561,chinese
44562,italian
44574,southern_us
44578,italian
44581,mexican
44585,chinese
44590,italian
44594,southern_us
44598,chinese
44602,italian
44609,italian
44616,southern_us
44628,mexican
44633,italian
44634,italian
44635,southern_us
44637,mexican
44638,chinese
44641,mexican
44649,italian
44651,mexican
44656,italian
44658,italian
44661,italian
44663,mexican
44671,italian
44679,mexican
44680,italian
44684,chinese
44686,mexican
44701,mexican
44702,chinese
44715,indian
44719,italian
44722,mexican
44733,mexican
44734,southern_us
44746,southern_us
44749,mexican
44753,mexican
44756,southern_us
44761,mexican
44765,italian
44768,indian
44771,mexican
44774,mexican
44775,mexican
44776,southern_us
44781,mexican
44782,italian
44785,southern_us
44789,mexican
44797,southern_us
44800,southern_us
44801,mexican
44804,italian
44807,italian
44821,chinese
44824,italian
44827,chinese
44841,southern_us
44848,southern_us
44856,mexican
44865,southern_us
44871,mexican
44881,mexican
44885,southern_us
44889,chinese
44892,mexican
44906,chinese
44907,southern_us
44911,mexican
44915,chinese
44921,mexican
44925,southern_us
44928,southern_us
44929,italian
44932,chinese
44933,mexican
44941,indian
44945,southern_us
44958,mexican
44959,southern_us
44963,southern_us
44989,southern_us
44995,mexican
44996,italian
45000,mexican
45010,chinese
45011,chinese
45015,mexican
45018,chinese
45020,southern_us
45024,mexican
45025,italian
45027,mexican
45030,italian
45031,mexican
45035,southern_us
45036,italian
45037,southern_us
45039,chinese
45053,italian
45055,southern_us
45057,southern_us
45067,chinese
45071,chinese
45082,italian
45083,indian
45088,mexican
45090,mexican
45097,italian
45104,southern_us
45106,mexican
45112,mexican
45129,southern_us
45143,mexican
45147,italian
45148,mexican
45153,mexican
45157,southern_us
45158,mexican
45163,chinese
45174,southern_us
45177,indian
45178,mexican
45179,italian
45180,italian
45187,mexican
45191,chinese
45201,chinese
45205,mexican
45213,southern_us
45217,italian
45221,mexican
45229,southern_us
45233,southern_us
45265,italian
45268,southern_us
45284,mexican
45286,southern_us
45287,chinese
45289,southern_us
45291,chinese
45292,italian
45297,southern_us
45298,mexican
45300,mexican
45302,southern_us
45304,italian
45307,chinese
45310,italian
45318,italian
45322,southern_us
45328,italian
45334,southern_us
45338,mexican
45339,mexican
45347,italian
45348,mexican
45350,mexican
45355,mexican
45360,southern_us
45363,southern_us
45366,italian
45372,southern_us
45374,italian
45376,southern_us
45383,italian
45385,southern_us
45391,chinese
45395,italian
45403,mexican
45418,mexican
45427,indian
45431,mexican
45432,southern_us
45437,indian
45442,mexican
45466,chinese
45471,chinese
45478,southern_us
45491,mexican
45508,italian
45510,mexican
45511,mexican
45512,indian
45514,chinese
45521,mexican
45530,southern_us
45534,mexican
45544,mexican
45554,southern_us
45563,mexican
45565,indian
45569,southern_us
45574,italian
45575,italian
45583,mexican
45586,italian
45587,mexican
45588,mexican
45593,italian
45599,italian
45602,italian
45608,italian
45610,chinese
45613,mexican
45616,southern_us
45619,mexican
45620,mexican
45621,italian
45622,mexican
45633,mexican
45647,mexican
45659,mexican
45662,indian
45663,mexican
45683,chinese
45686,italian
45687,italian
45695,mexican
45705,southern_us
45710,mexican
45712,chinese
45713,southern_us
45715,mexican
45716,southern_us
45718,mexican
45722,italian
45724,italian
45726,mexican
45727,mexican
45730,mexican
45734,chinese
45736,southern_us
45739,italian
45744,southern_us
45771,southern_us
45774,mexican
45779,mexican
45785,mexican
45787,italian
45792,chinese
45799,chinese
45808,chinese
45812,southern_us
45814,mexican
45815,italian
45819,italian
45823,mexican
45831,italian
45842,mexican
45844,southern_us
45848,mexican
45849,italian
45855,italian
45860,indian
45863,mexican
45865,chinese
45868,mexican
45871,mexican
45876,southern_us
45877,mexican
45882,italian
45898,mexican
45899,chinese
45902,mexican
45904,mexican
45917,southern_us
45918,mexican
45920,italian
45930,italian
45947,italian
45956,italian
45965,mexican
45980,mexican
45984,indian
45987,southern_us
45990,mexican
45996,southern_us
45998,mexican
46000,chinese
46007,mexican
46031,southern_us
46033,italian
46039,mexican
46040,mexican
46041,italian
46045,italian
46046,italian
46048,chinese
46050,chinese
46060,italian
46062,mexican
46064,italian
46067,chinese
46069,mexican
46074,italian
46077,mexican
46080,mexican
46085,mexican
46096,southern_us
46098,southern_us
46101,chinese
46102,southern_us
46106,southern_us
46115,southern_us
46121,mexican
46140,mexican
46151,southern_us
46153,chinese
46160,southern_us
46167,italian
46168,italian
46169,mexican
46174,italian
46177,mexican
46179,southern_us
46182,mexican
46187,italian
46193,italian
46197,italian
46198,mexican
46201,mexican
46202,southern_us
46204,italian
46205,indian
46211,indian
46212,mexican
46215,southern_us
46220,southern_us
46233,mexican
46234,southern_us
46238,southern_us
46249,southern_us
46253,southern_us
46261,italian
46267,mexican
46269,chinese
46273,southern_us
46279,chinese
46281,chinese
46282,southern_us
46286,italian
46295,chinese
46305,mexican
46306,italian
46307,mexican
46311,mexican
46325,mexican
46328,indian
46333,southern_us
46334,chinese
46335,southern_us
46338,chinese
46345,southern_us
46346,mexican
46357,southern_us
46358,mexican
46360,mexican
46363,chinese
46364,indian
46380,mexican
46385,mexican
46387,mexican
46388,mexican
46391,southern_us
46392,indian
46394,mexican
46395,italian
46400,chinese
46405,chinese
46406,chinese
46409,italian
46411,indian
46426,italian
46432,indian
46433,southern_us
46438,chinese
46447,southern_us
46455,mexican
46464,southern_us
46465,mexican
46480,chinese
46487,italian
46491,mexican
46495,southern_us
46497,italian
46499,chinese
46500,mexican
46503,italian
46505,mexican
46512,italian
46513,italian
46517,southern_us
46520,mexican
46531,chinese
46533,mexican
46541,indian
46547,italian
46548,italian
46559,southern_us
46561,chinese
46562,chinese
46563,italian
46571,mexican
46577,chinese
46582,southern_us
46584,mexican
46586,southern_us
46597,italian
46600,chinese
46603,italian
46605,southern_us
46606,mexican
46622,mexican
46631,southern_us
46634,mexican
46646,chinese
46649,chinese
46652,mexican
46653,indian
46660,mexican
46664,chinese
46667,mexican
46672,southern_us
46673,mexican
46674,mexican
46682,southern_us
46686,mexican
46689,southern_us
46691,indian
46698,southern_us
46707,indian
46708,italian
46712,mexican
46713,mexican
46720,mexican
46723,southern_us
46731,southern_us
46737,mexican
46740,mexican
46761,mexican
46762,mexican
46771,italian
46772,southern_us
46779,italian
46781,italian
46786,southern_us
46787,italian
46788,mexican
46789,southern_us
46791,mexican
46792,southern_us
46796,southern_us
46802,indian
46804,chinese
46808,southern_us
46813,mexican
46814,indian
46817,italian
46826,mexican
46828,chinese
46833,chinese
46845,italian
46848,italian
46849,mexican
46852,italian
46854,chinese
46856,chinese
46868,southern_us
46870,italian
46877,mexican
46890,southern_us
46893,southern_us
46912,southern_us
46914,chinese
46919,southern_us
46920,southern_us
46921,italian
46922,indian
46924,southern_us
46925,italian
46938,chinese
46942,italian
46943,southern_us
46948,southern_us
46951,mexican
46954,chinese
46956,southern_us
46959,mexican
46961,italian
46962,italian
46964,italian
46965,mexican
46967,mexican
46969,mexican
46973,mexican
46976,southern_us
46979,italian
46983,italian
47016,chinese
47018,mexican
47024,italian
47025,southern_us
47026,mexican
47027,mexican
47028,southern_us
47029,italian
47032,italian
47036,southern_us
47037,chinese
47043,italian
47047,italian
47053,mexican
47054,mexican
47063,mexican
47066,southern_us
47076,mexican
47082,mexican
47086,mexican
47090,mexican
47092,indian
47100,mexican
47115,southern_us
47119,italian
47121,chinese
47122,southern_us
47130,chinese
47131,southern_us
47133,southern_us
47137,italian
47139,italian
47143,southern_us
47150,southern_us
47152,mexican
47169,mexican
47171,mexican
47175,italian
47180,southern_us
47186,mexican
47188,southern_us
47195,mexican
47201,italian
47204,chinese
47209,southern_us
47210,italian
47217,southern_us
47219,italian
47227,southern_us
47231,mexican
47236,southern_us
47244,southern_us
47248,italian
47250,italian
47255,southern_us
47267,mexican
47268,indian
47278,italian
47280,italian
47285,indian
47304,southern_us
47311,italian
47313,chinese
47321,indian
47326,mexican
47327,mexican
47332,mexican
47337,southern_us
47348,southern_us
47350,chinese
47352,italian
47353,mexican
47356,mexican
47363,indian
47371,italian
47376,italian
47386,chinese
47390,mexican
47395,mexican
47402,southern_us
47403,italian
47419,mexican
47424,mexican
47428,chinese
47429,chinese
47433,italian
47437,southern_us
47443,mexican
47446,chinese
47458,southern_us
47467,mexican
47469,mexican
47470,mexican
47471,italian
47478,indian
47485,mexican
47488,italian
47489,mexican
47492,italian
47493,southern_us
47501,indian
47516,southern_us
47532,southern_us
47534,southern_us
47536,mexican
47542,mexican
47544,italian
47549,chinese
47561,italian
47565,mexican
47571,mexican
47577,chinese
47591,mexican
47605,mexican
47608,indian
47610,chinese
47612,mexican
47622,chinese
47627,italian
47630,mexican
47632,chinese
47633,mexican
47640,indian
47645,southern_us
47649,southern_us
47654,southern_us
47657,mexican
47665,southern_us
47666,mexican
47667,mexican
47670,southern_us
47671,southern_us
47676,chinese
47679,italian
47680,italian
47685,mexican
47694,mexican
47698,italian
47700,italian
47702,mexican
47703,chinese
47717,southern_us
47722,mexican
47724,southern_us
47727,mexican
47728,southern_us
47734,chinese
47735,southern_us
47746,chinese
47749,mexican
47753,italian
47755,chinese
47756,chinese
47763,indian
47764,indian
47768,italian
47770,mexican
47779,italian
47790,mexican
47791,italian
47793,mexican
47798,southern_us
47800,indian
47806,italian
47809,italian
47814,chinese
47815,italian
47816,chinese
47818,mexican
47820,mexican
47823,italian
47832,mexican
47833,italian
47840,southern_us
47853,mexican
47861,chinese
47864,mexican
47870,italian
47876,southern_us
47882,chinese
47895,italian
47914,southern_us
47915,italian
47921,mexican
47922,mexican
47923,mexican
47926,mexican
47936,mexican
47938,italian
47945,indian
47947,southern_us
47961,mexican
47968,italian
47971,mexican
47977,indian
47978,southern_us
47982,mexican
47983,italian
47986,italian
47999,mexican
48011,mexican
48015,chinese
48017,chinese
48025,indian
48028,southern_us
48035,indian
48036,mexican
48037,mexican
48040,italian
48045,southern_us
48047,mexican
48048,indian
48050,italian
48061,italian
48064,mexican
48070,italian
48073,italian
48080,mexican
48086,mexican
48087,mexican
48089,chinese
48096,chinese
48113,italian
48118,southern_us
48124,southern_us
48125,mexican
48148,chinese
48151,southern_us
48162,southern_us
48170,chinese
48173,southern_us
48174,mexican
48176,southern_us
48177,italian
48180,mexican
48181,southern_us
48185,mexican
48187,mexican
48198,italian
48200,italian
48202,chinese
48203,italian
48221,mexican
48222,italian
48228,italian
48232,mexican
48236,italian
48238,chinese
48243,italian
48245,italian
48247,italian
48248,southern_us
48249,mexican
48255,italian
48260,mexican
48265,southern_us
48269,mexican
48275,southern_us
48276,italian
48281,mexican
48286,indian
48287,italian
48288,southern_us
48293,chinese
48295,southern_us
48299,southern_us
48303,italian
48304,indian
48317,italian
48327,mexican
48334,mexican
48339,southern_us
48342,italian
48343,southern_us
48347,italian
48360,southern_us
48369,mexican
48371,mexican
48374,italian
48380,italian
48385,chinese
48386,mexican
48387,southern_us
48398,southern_us
48406,italian
48418,chinese
48420,chinese
48438,mexican
48439,italian
48442,mexican
48452,italian
48455,southern_us
48462,chinese
48465,chinese
48469,indian
48471,italian
48473,mexican
48496,italian
48507,mexican
48521,italian
48523,mexican
48527,southern_us
48529,mexican
48543,mexican
48547,southern_us
48562,mexican
48571,italian
48573,mexican
48574,mexican
48575,southern_us
48576,southern_us
48578,mexican
48579,chinese
48583,chinese
48585,chinese
48587,mexican
48591,chinese
48593,mexican
48594,southern_us
48600,mexican
48605,chinese
48611,mexican
48614,southern_us
48617,chinese
48618,mexican
48623,italian
48630,chinese
48632,mexican
48638,mexican
48639,chinese
48644,southern_us
48651,southern_us
48662,mexican
48665,italian
48667,italian
48673,southern_us
48688,chinese
48692,chinese
48695,mexican
48698,chinese
48704,italian
48705,indian
48709,mexican
48711,southern_us
48712,italian
48714,chinese
48715,italian
48718,italian
48724,mexican
48731,italian
48734,chinese
48738,southern_us
48739,mexican
48743,southern_us
48744,mexican
48746,mexican
48747,mexican
48763,mexican
48764,mexican
48767,southern_us
48769,mexican
48774,southern_us
48777,chinese
48780,chinese
48783,mexican
48801,mexican
48810,southern_us
48814,chinese
48829,chinese
48831,mexican
48844,southern_us
48849,italian
48852,chinese
48860,southern_us
48862,southern_us
48871,italian
48872,mexican
48888,italian
48889,mexican
48892,southern_us
48897,italian
48907,italian
48910,italian
48912,southern_us
48914,mexican
48915,italian
48920,italian
48924,southern_us
48930,italian
48931,italian
48932,mexican
48936,mexican
48952,italian
48954,mexican
48958,italian
48966,italian
48969,italian
48971,italian
48973,italian
48974,mexican
48975,chinese
48981,mexican
48984,mexican
48996,southern_us
48998,chinese
49002,southern_us
49006,southern_us
49007,mexican
49009,mexican
49010,southern_us
49013,indian
49020,chinese
49026,mexican
49031,italian
49042,chinese
49047,chinese
49052,chinese
49055,southern_us
49057,mexican
49065,southern_us
49073,italian
49088,chinese
49092,southern_us
49094,mexican
49096,chinese
49098,mexican
49100,italian
49106,italian
49107,mexican
49109,mexican
49111,italian
49115,chinese
49116,mexican
49124,indian
49126,mexican
49128,southern_us
49130,chinese
49134,chinese
49137,southern_us
49139,italian
49141,mexican
49142,mexican
49149,southern_us
49165,indian
49167,chinese
49171,mexican
49173,italian
49177,chinese
49184,chinese
49186,italian
49194,southern_us
49199,southern_us
49200,southern_us
49206,southern_us
49207,italian
49212,mexican
49216,italian
49219,chinese
49231,italian
49232,chinese
49234,mexican
49236,italian
49238,southern_us
49245,italian
49247,mexican
49257,mexican
49259,indian
49261,mexican
49266,chinese
49267,italian
49269,italian
49273,italian
49286,chinese
49290,italian
49297,mexican
49301,italian
49302,southern_us
49307,mexican
49308,southern_us
49312,mexican
49313,indian
49319,mexican
49324,southern_us
49327,mexican
49333,mexican
49334,mexican
49337,italian
49341,mexican
49342,italian
49343,mexican
49347,italian
49348,mexican
49355,italian
49356,italian
49369,mexican
49375,southern_us
49385,italian
49390,italian
49397,mexican
49398,chinese
49409,mexican
49410,southern_us
49415,chinese
49432,indian
49441,mexican
49453,chinese
49456,mexican
49458,chinese
49461,mexican
49464,italian
49469,mexican
49471,indian
49472,mexican
49474,mexican
49477,italian
49485,italian
49496,chinese
49499,southern_us
49511,italian
49522,mexican
49524,italian
49525,chinese
49526,southern_us
49528,mexican
49533,mexican
49534,mexican
49542,chinese
49544,southern_us
49545,chinese
49546,southern_us
49549,italian
49551,indian
49553,italian
49556,italian
49566,southern_us
49573,italian
49576,mexican
49578,italian
49582,southern_us
49585,italian
49587,mexican
49588,mexican
49591,mexican
49596,indian
49606,mexican
49608,southern_us
49611,italian
49624,mexican
49627,mexican
49628,southern_us
49629,chinese
49630,southern_us
49636,southern_us
49637,mexican
49643,mexican
49651,mexican
49653,mexican
49660,mexican
49662,mexican
49682,southern_us
49685,southern_us
49686,southern_us
49689,italian
49692,southern_us
49693,mexican
49697,southern_us
49709,southern_us
49710,italian
